"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"8463_01","Earth","no","F/1630/S","55 Cancri e",24,"no",0,0,608,37,0,"Jeret Hoppernardy","no"
"8465_01","Mars","no","E/542/P","TRAPPIST-1e",35,"no",0,0,0,0,0,"Aark Ches","no"
"8465_02","Mars","yes","F/1736/P","TRAPPIST-1e",61,"no",0,0,0,0,0,"Clek Ches","yes"
"8466_01","Earth","no","F/1737/P","TRAPPIST-1e",21,"no",0,5,0,687,10,"Miken Leonaldez","no"
"8467_01","Earth","yes","G/1379/P","55 Cancri e",14,"no",0,0,0,0,0,"Branda Hebernandry","yes"
"8468_01","Mars","no","D/263/P","55 Cancri e",38,"no",1161,0,19,0,0,"Park Birt","no"
"8469_01","Earth","yes","G/1356/S","55 Cancri e",23,"no",0,0,0,0,0,"Benja Cames","yes"
"8470_01","Europa",NA,"C/281/P","55 Cancri e",31,"yes",8243,280,0,3220,2285,"Brafirk Aloubtled","no"
"8471_01","Europa","no","E/556/S","55 Cancri e",66,"yes",0,1828,1,1873,45,"Bosonon Metiveal","no"
"8472_01","Earth","yes","G/1380/P","TRAPPIST-1e",56,"no",0,0,0,0,0,"Rankie Douglasen","no"
"8474_01","Earth",NA,"F/1632/S","55 Cancri e",21,"no",39,53,94,33,518,"Eriky Weaves","no"
"8475_01","Europa","no","B/331/S","55 Cancri e",49,"no",0,2808,1083,110,1132,"Sadares Aindlylid","no"
"8475_02","Europa","no","B/331/S","55 Cancri e",21,"no",2,4887,64,4952,1734,"Shellum Aindlylid","no"
"8476_01","Mars","no","D/252/S","TRAPPIST-1e",27,"no",244,0,492,297,23,"Slig Mille","yes"
"8477_01","Earth","no","F/1633/S","TRAPPIST-1e",23,"no",0,1,51,1711,219,"Ellie Hickerson","no"
"8479_01","Earth","no","F/1738/P","TRAPPIST-1e",27,NA,0,0,0,716,0,"Heremy Cardner","no"
"8480_01","Earth","no","G/1382/P","TRAPPIST-1e",49,"no",188,0,143,1443,555,"Aleroy Cartz","no"
"8480_02","Earth","no","G/1382/P","TRAPPIST-1e",38,"no",0,847,3,34,0,"Shalle Cartz","no"
"8481_01","Europa","yes","B/332/S","TRAPPIST-1e",60,"no",0,0,0,0,0,"Mesarid Braned","yes"
"8482_01","Earth","yes","G/1358/S","55 Cancri e",47,"no",0,0,0,0,0,"Lynnie Thonyderson","no"
"8483_01","Europa","yes","D/253/S","TRAPPIST-1e",29,"yes",0,0,0,0,0,"Axinon Clutcheed","yes"
"8486_01","Earth","yes","G/1360/S","TRAPPIST-1e",19,"no",0,0,0,0,0,"France Anthompson","yes"
"8487_01","Europa",NA,"C/282/P","55 Cancri e",32,"yes",65,NA,0,88,9811,"Kajamak Boderbint","no"
"8489_01","Earth","yes","G/1383/P","PSO J318.5-22",22,"no",NA,0,0,0,0,"Elicey Danielps","yes"
"8491_01","Mars","no","F/1635/S","55 Cancri e",35,"no",319,0,6331,8,0,"Murs Panie","yes"
"8492_01","Earth","no","F/1740/P","TRAPPIST-1e",28,"no",0,62,3,667,0,"Lis Tersimpson","yes"
"8493_01","Earth","yes","G/1384/P","PSO J318.5-22",22,"no",0,0,0,0,0,"Hanna Goodson","no"
"8494_01","Mars","no","E/543/P","TRAPPIST-1e",42,"no",770,0,1301,NA,0,"Cines Bota","yes"
"8495_01","Europa","no","C/283/P","55 Cancri e",37,"no",18,4754,1,1254,2,"Zauri Rupent","yes"
"8500_01","Mars","no","F/1743/P","TRAPPIST-1e",31,"no",49,322,977,0,0,"Chios Purte","yes"
"8502_01","Mars","no","D/254/S","TRAPPIST-1e",33,"yes",1264,1787,36,473,337,"Cole Purte","no"
"8503_01","Europa","no","B/279/P","TRAPPIST-1e",48,"no",3784,917,146,1770,880,"Izaron Coweboded","no"
"8503_02","Europa","no","B/279/P","TRAPPIST-1e",31,"no",0,529,0,NA,3884,"Keidus Coweboded","no"
"8503_03","Europa","yes","B/279/P","55 Cancri e",18,"no",0,0,0,0,0,"Tabdhib Coweboded","yes"
"8504_01","Earth","no","F/1744/P","TRAPPIST-1e",44,"no",0,0,2036,2,1,"Catha Moranthons","yes"
"8504_02","Earth","yes","G/1385/P","55 Cancri e",22,"no",0,0,0,0,0,"Kencey Moranthons","yes"
"8506_01","Earth","no","F/1746/P","TRAPPIST-1e",18,"no",490,0,54,195,0,"Stal Benney","no"
"8508_01","Mars","yes","F/1747/P","TRAPPIST-1e",48,"no",0,0,0,0,0,"Proos Bake","yes"
"8508_02","Mars","yes","F/1747/P","TRAPPIST-1e",2,"no",0,0,0,0,0,"Spikes Bake","yes"
"8508_03","Mars","no","F/1747/P","TRAPPIST-1e",0,"no",0,0,0,0,0,"Bonutz Bake","yes"
"8509_01","Earth","no","G/1364/S","TRAPPIST-1e",43,"no",21,0,863,0,0,"Lillia Kaufmaneyes","no"
"8511_01","Earth","no","G/1365/S","PSO J318.5-22",51,"no",590,28,73,0,82,"Craine Moreman","no"
"8512_01","Earth","no","F/1637/S","55 Cancri e",48,"no",0,717,0,0,10,"Verly Flyncharlan","yes"
"8514_01","Mars",NA,"F/1748/P","TRAPPIST-1e",51,"no",870,28,278,154,1288,"Kie Ste","no"
"8516_01","Earth","no","F/1750/P","TRAPPIST-1e",20,"no",NA,0,0,327,0,"Denis Hopez","yes"
"8521_01","Europa","no","A/102/S","TRAPPIST-1e",41,"no",0,0,0,0,0,"Castab Cuplial","no"
"8522_01","Earth","no","F/1751/P","TRAPPIST-1e",27,"no",3,NA,10,4,855,"Ianna Quinnerettt","yes"
"8523_01","Europa","no","C/320/S","55 Cancri e",56,"no",53,3033,0,140,6102,"Weiaham Vendeck","no"
"8524_01","Europa","yes","B/333/S","55 Cancri e",26,"no",0,0,0,0,0,"Algeno Conablese","yes"
"8528_01","Earth","no","G/1369/S","TRAPPIST-1e",21,"no",11,0,0,839,0,"Hencey Chanash","no"
"8530_01","Mars","no","F/1640/S","TRAPPIST-1e",NA,"no",2502,0,44,23,29,"Sher Shpie","no"
"8535_01","Earth","no","F/1642/S","55 Cancri e",23,"no",348,210,0,0,1,"Hilley Petton","no"
"8536_01","Europa","no","E/559/S","55 Cancri e",28,"no",0,101,0,0,12143,"Mesatik Plattering","no"
"8537_01","Mars","yes","F/1643/S","TRAPPIST-1e",40,"no",0,0,0,0,0,"Whex Nutte","yes"
"8537_02","Mars","no","F/1643/S","TRAPPIST-1e",39,"no",5327,0,290,0,0,"Cireal Nutte","no"
"8537_03","Mars","yes","F/1643/S","TRAPPIST-1e",16,NA,0,0,0,0,0,"Tonch Nutte","yes"
"8539_01","Earth","no","G/1372/S","TRAPPIST-1e",20,"no",59,29,27,NA,0,"Tance Simsey","no"
"8540_01","Earth","no","F/1645/S","TRAPPIST-1e",24,"no",686,0,13,0,0,"Dory Sextones","no"
"8541_01","Mars","no","D/266/P","TRAPPIST-1e",45,"yes",1093,950,341,0,0,"Squars Rekle","no"
"8541_02","Mars","no","D/266/P","55 Cancri e",33,"no",1914,5,0,0,228,"Booss Rekle","yes"
"8542_01","Mars","yes","E/544/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Dow Chate","no"
"8544_01","Earth","no","F/1647/S","TRAPPIST-1e",15,"no",114,161,22,419,0,"Yolana Booters","no"
"8545_01","Earth","no","F/1753/P","TRAPPIST-1e",18,"no",0,0,7,717,0,"Regana Kirks","no"
"8548_01","Earth","no","F/1755/P","TRAPPIST-1e",21,"no",129,106,280,183,18,NA,"no"
"8549_01","Mars","yes","F/1648/S","TRAPPIST-1e",37,"no",0,0,0,0,0,"Tostex Grean","yes"
"8551_01","Europa","no","D/257/S","TRAPPIST-1e",53,"no",0,847,NA,630,2060,"Sariton Disheract","no"
"8552_01","Mars","no","E/545/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Pot Hapie","no"
"8552_02","Mars","no","F/1756/P","TRAPPIST-1e",17,"no",387,0,28,2183,0,"Mins Hapie","no"
"8554_01","Earth","no","E/547/P","PSO J318.5-22",58,"no",487,0,195,0,7,"Britta Valezaley","yes"
"8556_01","Europa","no","B/280/P","TRAPPIST-1e",18,"no",0,1878,0,18572,10028,"Mirfar Optionful","no"
"8556_02","Europa","no","B/280/P","55 Cancri e",25,"yes",0,3978,0,266,597,"Sadard Optionful","yes"
"8557_01","Europa","yes","B/334/S","TRAPPIST-1e",39,"no",0,0,0,0,0,"Cheleon Swingse","yes"
"8557_02","Europa","yes","B/334/S","55 Cancri e",40,"no",0,0,0,0,0,"Golaran Swingse","yes"
"8559_01","Mars","no","E/548/P","TRAPPIST-1e",27,"yes",3,952,208,951,0,"Ecco Make","no"
"8559_02","Mars","no","F/1758/P","TRAPPIST-1e",3,"no",0,0,0,0,0,"Eclass Make","yes"
"8559_03","Mars","yes","F/1758/P","TRAPPIST-1e",18,"no",0,0,0,0,0,"Goos Make","yes"
"8560_01","Earth","yes","G/1391/P","55 Cancri e",18,"no",0,0,0,0,0,"Glena Hahnstonsen","yes"
"8561_01","Earth","yes","G/1375/S","PSO J318.5-22",29,"no",0,0,NA,0,0,"Dandra Sandry","no"
"8566_01","Earth","no","G/1392/P","TRAPPIST-1e",22,"no",3,214,0,0,591,"Ferry Valexandez","no"
"8569_01","Europa","no","A/88/P","TRAPPIST-1e",34,"no",0,3636,0,70,27,"Neutrak Lisholtery","yes"
"8570_01","Earth","yes","G/1377/S","PSO J318.5-22",19,"no",0,0,0,0,0,"Denny Russon","no"
"8571_01","Mars","no","F/1651/S","TRAPPIST-1e",26,"no",5757,0,206,0,0,"Yots Repie","no"
"8572_01","Europa","no","A/89/P","TRAPPIST-1e",33,"no",0,739,0,140,6901,"Eltaird Hoorherve","no"
"8573_01","Earth","no","F/1652/S","TRAPPIST-1e",34,NA,10,4,1,0,791,"Marine Harry","yes"
"8573_02","Earth","yes","G/1378/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Toniel Mirezavis","yes"
"8574_01","Mars","yes","F/1653/S","TRAPPIST-1e",40,"no",0,0,0,0,0,"Hork Welte","yes"
"8574_02","Mars",NA,"D/258/S",NA,53,"no",1042,0,2,1,11,"Yakers Welte","no"
"8574_03","Mars","yes","F/1653/S","TRAPPIST-1e",8,"no",0,0,0,0,0,"Wales Rhuba","yes"
"8574_04","Mars","no","F/1653/S","TRAPPIST-1e",54,"no",1763,0,11,0,0,"Ceros Welte","no"
"8574_05","Mars","yes","F/1653/S","55 Cancri e",29,NA,0,0,0,0,0,"Eerch Welte","yes"
"8577_01","Mars","yes","F/1654/S","TRAPPIST-1e",56,"no",0,0,0,0,0,"Mans Kill","yes"
"8580_01","Earth","no","G/1379/S","PSO J318.5-22",21,"no",4,3,149,17,442,"Leen Goldendrice","no"
"8581_01","Europa","yes","C/323/S","TRAPPIST-1e",25,"yes",0,0,0,0,0,"Kitauva Fawnsive","yes"
"8581_02","Europa","yes","C/323/S","TRAPPIST-1e",33,"no",0,0,0,0,0,"Mesatz Meplel","yes"
"8584_01","Earth","no","F/1655/S","TRAPPIST-1e",22,"no",4,0,72,21,600,"Marvey Coopelandez","no"
"8585_01","Mars","no","D/259/S","TRAPPIST-1e",50,"no",748,164,269,0,0,"Cireal Kepie","no"
"8586_01","Mars","no","E/550/P","55 Cancri e",24,"no",0,0,396,256,1482,"Zelowl Terry","no"
"8587_01",NA,"no","F/1763/P","TRAPPIST-1e",25,"no",637,0,89,312,2,"Ronard Fielsenders","no"
"8588_01","Mars","yes","E/562/S","TRAPPIST-1e",59,"no",0,0,0,0,0,"Gramus Wist","yes"
"8589_01","Europa","no","D/267/P","55 Cancri e",26,"no",6,728,0,1273,1116,"Gacrab Gealter","no"
"8592_01","Europa","no","D/268/P","TRAPPIST-1e",19,"no",0,1406,0,4199,2123,"Bosoneb Gulthler","no"
"8594_01","Earth","no","G/1381/S","TRAPPIST-1e",37,"no",210,3,601,1,68,"Heremy Clayson","no"
"8595_01","Mars","yes","E/551/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Froos Stche","yes"
"8596_01","Europa","yes","C/284/P","TRAPPIST-1e",44,"no",0,0,0,0,0,"Aldah Healted","yes"
"8596_02","Europa","yes","C/284/P","55 Cancri e",25,"no",0,0,0,0,0,"Menchah Healted","yes"
"8597_01","Earth","yes","G/1382/S","TRAPPIST-1e",23,"no",0,0,0,0,0,"Patoya Moreman","yes"
"8598_01","Earth","no","G/1394/P","55 Cancri e",6,NA,0,0,0,0,0,"Garley Mcbriggins","yes"
"8598_02","Earth","yes","G/1394/P","PSO J318.5-22",39,"no",0,0,0,0,0,"Eriana Mcbriggins","yes"
"8598_03","Earth","no",NA,"55 Cancri e",26,"no",12,71,0,103,624,"Brada Mcbriggins","no"
"8599_01","Earth","no","G/1383/S","55 Cancri e",14,"no",547,145,5,0,9,"Lynnie Scottuez","no"
"8602_01","Earth","yes","G/1396/P","TRAPPIST-1e",3,"no",0,0,0,0,0,"Robina Weissey","no"
"8602_02","Earth","no","G/1396/P","PSO J318.5-22",21,NA,10,1028,3,2519,0,"Yvonna Weissey","no"
"8602_03","Earth","yes","G/1396/P",NA,24,NA,0,0,0,0,0,"Elson Weissey","no"
"8603_01","Earth","yes",NA,"PSO J318.5-22",18,"no",0,0,0,0,0,"Hilip Klinson","no"
"8604_01","Mars","no","F/1765/P",NA,37,"no",50,0,343,2205,0,"Crat Stité","no"
"8604_02","Mars","yes","F/1765/P","TRAPPIST-1e",21,"no",0,0,0,0,0,"Halesh Stité","yes"
"8605_01","Europa","no","C/324/S","TRAPPIST-1e",67,"no",0,82,0,2279,293,"Suhain Netshaless","no"
"8605_02","Europa","yes",NA,"TRAPPIST-1e",28,"no",0,0,0,0,0,"Mera Netshaless","yes"
"8605_03","Europa","yes","C/324/S","55 Cancri e",13,NA,0,0,0,0,0,"Spuri Netshaless","yes"
"8605_04","Europa","no","C/324/S","TRAPPIST-1e",26,"no",0,226,0,436,4051,"Aldibah Netshaless","no"
"8605_05","Europa","yes","C/324/S","55 Cancri e",33,"no",0,0,0,0,0,"Pleion Netshaless","yes"
"8606_01","Earth","yes","G/1386/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Tammyl Wolffy","no"
"8606_02","Earth","no","F/1658/S","TRAPPIST-1e",24,"no",13,221,0,1154,0,"Gerry Wolffy","no"
"8606_03","Earth","no","E/563/S","TRAPPIST-1e",26,"no",0,0,148,551,89,"Gordo Wolffy","no"
"8607_01","Earth","no","G/1387/S","PSO J318.5-22",21,"no",0,2202,9,71,100,"Lan Gainebergan","yes"
"8609_01","Earth","no","E/564/S","TRAPPIST-1e",27,"no",0,0,2,994,0,"Bara Cochrisons","no"
"8610_01","Earth","yes","G/1398/P","PSO J318.5-22",15,"no",0,0,0,0,0,"Thondy Mayson","yes"
"8611_01","Earth","no","F/1766/P","55 Cancri e",24,"no",2,644,0,0,0,"Rice Mejiaddox","no"
"8612_01",NA,"no","G/1399/P","TRAPPIST-1e",31,"no",4,9,870,0,0,"Carlen Welles","no"
"8613_01","Earth","no","G/1388/S","TRAPPIST-1e",10,"no",0,0,0,0,0,NA,"yes"
"8614_01","Earth","no","G/1400/P","TRAPPIST-1e",23,"no",4,3,1785,0,0,NA,"yes"
"8615_01","Earth","no","E/565/S","55 Cancri e",50,"no",0,0,117,712,0,"Kris Buckentry","yes"
"8615_02","Earth","yes","G/1389/S","55 Cancri e",13,"no",0,0,0,0,0,"Jarena Buckentry","yes"
"8616_01","Mars","no","F/1767/P","TRAPPIST-1e",43,"no",27,0,797,830,161,"Fruik Coune","no"
"8616_02","Mars","yes","F/1767/P","55 Cancri e",20,"no",0,0,0,0,0,"Skies Coune","yes"
"8617_01","Earth","no","F/1768/P","TRAPPIST-1e",21,"no",11,1475,0,0,0,"Jeroy Cartiz","yes"
"8618_01","Europa","no","B/336/S","55 Cancri e",18,"no",0,694,0,0,1370,"Hallux Resendent","no"
"8618_02","Europa","yes","B/336/S","TRAPPIST-1e",16,"no",0,0,0,0,0,"Jihonon Resendent","yes"
"8619_01","Europa","no","E/566/S","TRAPPIST-1e",47,"no",187,268,977,3441,236,"Mardach Heermy","no"
"8620_01","Mars","no","F/1659/S","TRAPPIST-1e",35,"yes",1234,35,7,0,0,"Cinets Crité","no"
"8623_01","Earth","no",NA,"TRAPPIST-1e",15,"no",9,731,85,0,537,"Vandy Hoffergess","no"
"8624_01","Earth","no","F/1661/S","TRAPPIST-1e",46,"no",135,0,0,0,928,"Penne Kramorry","no"
"8624_02","Earth","yes","G/1390/S","TRAPPIST-1e",6,NA,0,0,0,0,0,"Eristy Kramorry","no"
"8626_01","Earth","no","F/1770/P","TRAPPIST-1e",26,"no",1,0,1,15,854,"Alber Corman","no"
"8628_01","Earth","no","F/1664/S","PSO J318.5-22",49,"no",0,18,0,0,686,"Enry Johnsondez","no"
"8629_01","Earth","yes","G/1391/S","TRAPPIST-1e",28,"no",0,0,0,0,0,"Royce Hamberterry","yes"
"8631_01","Mars","yes","E/553/P","TRAPPIST-1e",37,"no",0,0,0,0,0,"Denuts Stité","no"
"8633_01","Earth","no","F/1665/S","TRAPPIST-1e",17,"no",2,33,97,553,NA,"Jenne Daughessey","no"
"8634_01","Earth","no","G/1392/S","TRAPPIST-1e",38,"no",1739,0,0,83,0,"Wenny Hurchez","no"
"8635_01","Earth","no","E/554/P","TRAPPIST-1e",18,"no",224,0,0,0,1384,"Joanry Welles","no"
"8636_01","Mars","yes","F/1772/P","TRAPPIST-1e",55,"no",0,0,0,0,0,"Panzel Ruity","yes"
"8637_01",NA,"yes","F/1773/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Sinkes Spien","yes"
"8637_02","Mars","no","F/1773/P","TRAPPIST-1e",25,"no",987,0,6221,141,0,"Varz Spien","yes"
"8637_03","Mars","no","E/555/P","TRAPPIST-1e",17,NA,330,1,967,0,0,"Nakes Spien","no"
"8638_01","Earth","yes","G/1402/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Therta Holliams","no"
"8638_02","Earth","no","G/1402/P","TRAPPIST-1e",4,"no",0,0,0,0,0,"Janee Holliams","yes"
"8638_03","Earth","no","G/1402/P","55 Cancri e",3,"no",0,0,0,0,0,"Britta Holliams","yes"
"8639_01","Mars","yes","E/567/S","TRAPPIST-1e",21,"no",0,0,0,0,0,"Wifts Berle","no"
"8639_02","Mars","no","D/260/S","TRAPPIST-1e",24,"no",1455,2207,163,2354,0,"Cruts Berle","no"
"8640_01","Earth","no","F/1666/S",NA,50,"no",133,0,525,0,31,"Diandy Hurchrisong","no"
"8641_01","Mars","no","F/1667/S","TRAPPIST-1e",3,"no",0,0,0,0,0,"Cint Mille","yes"
"8641_02","Mars","no","F/1667/S","TRAPPIST-1e",19,"no",1146,0,3,0,0,"Conth Mille","no"
"8641_03","Mars","yes","F/1667/S","TRAPPIST-1e",22,"no",0,0,0,0,0,"Pech Mille","yes"
"8642_01","Earth","no","F/1774/P","PSO J318.5-22",20,"no",0,4,0,0,625,"Yolace Berreranks","no"
"8643_01","Mars","no","F/1775/P","TRAPPIST-1e",18,"no",2048,0,2,848,0,"Dow Ramad","no"
"8644_01","Earth","no","F/1668/S","TRAPPIST-1e",27,"no",20,0,11,0,848,"Shawne Dunnisey","no"
"8644_02","Earth","no","F/1668/S","TRAPPIST-1e",29,"no",0,0,0,0,1972,"Ninaha Dunnisey","no"
"8645_01","Earth","no","F/1776/P","55 Cancri e",23,"no",1,26,1908,318,0,"Herita Arneras","yes"
"8646_01","Europa","yes","C/325/S","TRAPPIST-1e",48,"no",0,0,0,0,0,"Neutrak Vertfull","yes"
"8646_02","Europa","no","C/325/S","TRAPPIST-1e",32,"no",0,1285,0,3030,334,"Enifik Vertfull","no"
"8646_03","Europa","yes","C/325/S","TRAPPIST-1e",55,"no",0,0,0,0,0,"Atonon Vertfull","yes"
"8646_04","Europa","no","C/325/S","55 Cancri e",49,"no",3,1108,2,5775,1964,"Chamark Vertfull","no"
"8650_01","Earth","yes","G/1404/P","TRAPPIST-1e",15,"no",0,0,0,0,0,"Artis Weberton","yes"
"8653_01","Earth","yes","G/1393/S","TRAPPIST-1e",50,"no",0,0,0,0,0,"Racily Bairdyork","yes"
"8654_01","Earth","no","F/1779/P","TRAPPIST-1e",35,"no",777,0,23,0,61,"Jeresa Noelan","no"
"8656_01","Europa","no","A/103/S","TRAPPIST-1e",29,"no",0,4455,0,1663,4435,"Antinon Imparmle","no"
"8656_02","Europa","no","A/103/S","55 Cancri e",38,"yes",0,1298,0,1841,1547,"Almino Rotter","no"
"8656_03","Europa","yes","A/103/S","55 Cancri e",29,"yes",0,0,0,0,0,"Eltares Imparmle","yes"
"8657_01","Mars","no","F/1780/P","TRAPPIST-1e",39,"no",200,0,1083,65,0,"Caish Harta","yes"
"8658_01","Mars","no","E/568/S","TRAPPIST-1e",49,"no",0,1,1364,226,0,"Ney Forne","yes"
"8658_02","Mars","no","F/1673/S","TRAPPIST-1e",39,"no",345,0,848,0,116,"Batech Forne","no"
"8659_01","Earth","no","F/1781/P","TRAPPIST-1e",19,"no",125,556,23,0,0,"Coley Ryanglasey","yes"
"8661_01","Earth","no","F/1675/S","TRAPPIST-1e",19,"no",886,0,0,1587,12,"Herina Pierry","no"
"8663_01","Earth","no","G/1394/S","TRAPPIST-1e",14,"no",450,4791,896,0,0,"Fery Hurchrisong","yes"
"8663_02","Earth","yes",NA,"55 Cancri e",40,NA,0,0,0,0,0,"Donnie Hurchrisong","yes"
"8664_01","Earth","no","G/1395/S","TRAPPIST-1e",40,"no",909,0,0,0,0,"Loisey Hallahaney","no"
"8667_01","Mars","no","F/1676/S","TRAPPIST-1e",20,"no",733,0,455,NA,0,"Koat Kad","no"
"8668_01","Mars","yes","F/1783/P","TRAPPIST-1e",6,"no",0,0,0,0,0,"Mall Rapie","yes"
"8668_02","Mars","no","D/269/P","TRAPPIST-1e",41,"no",806,16,125,1008,0,"Mulk Rapie","no"
"8668_03","Mars","no","E/556/P","TRAPPIST-1e",37,"no",0,0,0,0,0,"Toat Rapie","no"
"8669_01","Earth","no","F/1677/S","TRAPPIST-1e",31,"no",949,0,22,0,0,"Morrie Cartiz","no"
"8669_02","Earth","no","G/1397/S","TRAPPIST-1e",8,"no",0,0,0,0,0,"Craine Cartiz","no"
"8669_03","Earth","no","F/1677/S","TRAPPIST-1e",55,"no",506,0,456,0,0,"Leence Cartiz","no"
"8670_01","Earth","yes","G/1398/S","PSO J318.5-22",16,"no",0,0,0,0,0,"Evenna Williotters","yes"
"8671_01","Europa","no","A/90/P","55 Cancri e",29,"no",1,764,1,265,1539,"Avijava Ticagent","yes"
"8672_01","Earth","no","G/1406/P","TRAPPIST-1e",40,"no",21,155,0,267,0,"Cary Rilley","no"
"8673_01","Europa","yes","C/285/P",NA,27,"no",0,0,0,0,0,"Taurak Pentical","yes"
"8674_01","Mars","no","F/1784/P","TRAPPIST-1e",21,"no",4924,0,49,2,0,"Gra Resty","no"
"8675_01","Europa","yes","B/281/P","TRAPPIST-1e",25,NA,0,0,0,0,0,"Benebah Droning","yes"
"8680_01","Mars","no","F/1786/P","TRAPPIST-1e",44,"no",NA,971,700,0,0,"Scera Sty","no"
"8681_01","Mars","no","F/1787/P","TRAPPIST-1e",34,"no",368,499,1729,0,2,"Colde Derry","no"
"8681_02","Mars","no","F/1787/P","TRAPPIST-1e",1,"no",0,0,0,0,0,"Rionk Facle","yes"
"8681_03","Mars","no","F/1787/P","TRAPPIST-1e",1,"no",0,0,0,0,0,"Totax Derry","yes"
"8683_01","Earth","no","F/1679/S","PSO J318.5-22",42,"no",51,6,87,21,404,"Dandra Prinson","no"
"8684_01","Earth","no","F/1788/P","TRAPPIST-1e",18,"no",1,1,0,226,488,"Carly Meleon","no"
"8685_01","Earth","yes","G/1400/S","55 Cancri e",21,"no",0,0,0,0,0,"Ren Midtt","yes"
"8687_01","Earth","no","F/1680/S","TRAPPIST-1e",24,"no",0,NA,594,95,0,"Annon Cartiz","yes"
"8688_01","Earth","no","F/1681/S","TRAPPIST-1e",NA,"no",0,0,0,595,0,"Eillis Moodmandez","no"
"8691_01","Earth","yes","G/1409/P","PSO J318.5-22",18,"no",0,0,0,0,0,"Thewis Pierry","no"
"8693_01","Earth","yes","G/1410/P","PSO J318.5-22",27,"no",0,0,0,0,0,"Juanna Buckson","yes"
"8694_01","Earth","yes","G/1411/P","TRAPPIST-1e",13,"no",0,0,0,0,0,"Wenise Lunapperts","yes"
"8694_02","Earth","no","G/1411/P","TRAPPIST-1e",10,"no",0,0,0,0,0,"Dixiel Lunapperts","no"
"8694_03","Earth","yes","G/1411/P","TRAPPIST-1e",8,"no",0,0,0,0,0,"Reneen Lunapperts","no"
"8695_01","Mars","no","F/1683/S","TRAPPIST-1e",40,"no",76,0,1169,0,64,"Apench Seen","yes"
"8696_01","Europa","yes","C/326/S","PSO J318.5-22",35,"no",0,0,0,0,0,"Bahoton Alvesssidy","yes"
"8700_01","Mars","no","F/1684/S","TRAPPIST-1e",13,"no",217,7,928,0,728,"Mose Teake","no"
"8701_01","Mars","no","F/1789/P","55 Cancri e",19,"no",203,0,172,1460,151,"Hammet Rekle","no"
"8703_01","Earth","no","F/1685/S","TRAPPIST-1e",44,"no",84,0,308,0,1179,"Lynnie Simpsonks","no"
"8704_01","Mars","yes","F/1686/S","TRAPPIST-1e",36,NA,0,0,0,0,0,"Pie Facke","yes"
"8704_02","Mars","no","D/264/S",NA,29,"no",2239,0,146,0,0,"Cappe Facke","no"
"8708_01","Earth","no","G/1413/P","PSO J318.5-22",28,"no",679,0,0,0,0,"Annard Jacostaffey","no"
"8709_01","Earth","no","F/1687/S","TRAPPIST-1e",36,"no",0,98,456,277,70,"Sallie Cartyernan","no"
"8710_01","Earth","no","F/1688/S","PSO J318.5-22",24,NA,312,227,50,0,0,"Frandy Scheron","no"
"8712_01","Mars","yes","F/1792/P","TRAPPIST-1e",14,NA,0,0,0,0,0,"Blesh Snoff","yes"
"8714_01","Mars","no","D/270/P","TRAPPIST-1e",50,"no",1584,0,36,104,0,"Park Mad","yes"
"8716_01","Earth","no","F/1793/P","PSO J318.5-22",20,"no",426,0,220,2,0,"Rankie Graneyes","no"
"8717_01","Earth","no","F/1689/S","TRAPPIST-1e",38,"no",139,9,0,0,582,"Nelley Freevenson","no"
"8719_01","Europa","no","A/104/S","TRAPPIST-1e",33,"yes",0,3076,0,3,994,"Naslon Invebodene","no"
"8719_02","Europa","no","A/104/S","55 Cancri e",54,"no",0,1821,2370,949,46,"Astrak Alcemblery","no"
"8719_03","Europa",NA,"A/104/S","55 Cancri e",20,"no",0,0,0,0,0,"Edaron Invebodene","yes"
"8720_01","Earth","no","F/1690/S","55 Cancri e",23,"no",0,247,1063,36,0,"Enrie Bartines","yes"
"8721_01","Europa","yes","B/337/S","55 Cancri e",65,"no",0,0,0,0,0,"Mariton Tronsive","yes"
"8722_01","Mars","yes","E/558/P","TRAPPIST-1e",51,"no",0,0,0,0,0,"Cherry Pine","no"
"8722_02","Mars","no","E/558/P","TRAPPIST-1e",36,"no",2002,0,10,87,0,"Triple Pine","no"
"8723_01","Earth","no","F/1794/P","TRAPPIST-1e",38,"no",32,1163,0,52,1935,"Aleen Traverdy","no"
"8727_01","Earth","no","F/1797/P","55 Cancri e",28,"no",34,0,0,0,658,"Hencey Bulliamoses","no"
"8728_01","Earth",NA,"F/1798/P","TRAPPIST-1e",32,"no",258,500,3,15,128,"Justie Fulloydez","yes"
"8728_02","Earth","no","G/1416/P","TRAPPIST-1e",55,"no",694,0,1,87,0,"Eilan Fulloydez","no"
"8728_03","Earth","no","F/1798/P","TRAPPIST-1e",23,"no",1254,0,45,0,0,"Fanna Fulloydez","no"
